STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       2928;2019111704;   10;  0.00;eor
       2928;2019111705;   10;  0.00;eor
       2928;2019111706;   10;  0.00;eor
       2928;2019111707;   10;  0.00;eor
       2928;2019111708;   10;  0.00;eor
       2928;2019111709;   10;  0.00;eor
       2928;2019111710;   10;  0.00;eor
       2928;2019111711;   10;  0.00;eor
       2928;2019111712;   10;  0.00;eor
       2928;2019111713;   10;  0.00;eor
       2928;2019111714;   10;  0.00;eor
       2928;2019111715;   10;  0.00;eor
       2928;2019111716;   10;  0.00;eor
       2928;2019111717;   10;  0.00;eor
       2928;2019111718;   10;  0.00;eor
       2928;2019111719;   10;  0.00;eor
       2928;2019111720;   10;  0.00;eor
       2928;2019111803;   10;  0.00;eor
       2928;2019111804;   10;  0.00;eor
       2928;2019111805;   10;  0.00;eor
       2928;2019111806;   10;  0.00;eor
       2928;2019111807;   10;  0.00;eor
       2928;2019111808;   10;  0.00;eor
       2928;2019111809;   10;  0.00;eor
       2928;2019111810;   10;  0.00;eor
       2928;2019111811;   10;  0.00;eor
       2928;2019111812;   10;  0.00;eor
       2928;2019111813;   10;  0.00;eor
       2928;2019111814;   10;  0.00;eor
       2928;2019111815;   10;  0.00;eor
       2928;2019111816;   10;  0.00;eor
       2928;2019111817;   10;  0.00;eor
       2928;2019111818;   10;  0.00;eor
       2928;2019111819;   10;  0.00;eor
       2928;2019111820;   10;  0.00;eor
       2928;2019111903;   10;  0.00;eor
       2928;2019111904;   10;  0.00;eor
       2928;2019111905;   10;  0.00;eor
       2928;2019111906;   10;  0.00;eor
       2928;2019111907;   10;  0.00;eor
       2928;2019111908;   10;  0.00;eor
       2928;2019111909;   10; 28.00;eor
       2928;2019111910;   10;  6.00;eor
       2928;2019111911;   10;  3.00;eor
       2928;2019111912;   10;  0.00;eor
       2928;2019111913;   10;  0.00;eor
       2928;2019111914;   10;  0.00;eor
       2928;2019111915;   10;  0.00;eor
       2928;2019111916;   10;  0.00;eor
       2928;2019111917;   10;  0.00;eor
       2928;2019111918;   10;  0.00;eor
       2928;2019111919;   10;  0.00;eor
       2928;2019111920;   10;  0.00;eor
       2928;2019112003;   10;  0.00;eor
       2928;2019112004;   10;  0.00;eor
       2928;2019112005;   10;  0.00;eor
       2928;2019112006;   10;  0.00;eor
       2928;2019112007;   10;  0.00;eor
       2928;2019112008;   10;  0.00;eor
       2928;2019112009;   10;  0.00;eor
       2928;2019112010;   10;  0.00;eor
       2928;2019112011;   10;  0.00;eor
       2928;2019112012;   10;  0.00;eor
       2928;2019112013;   10;  0.00;eor
       2928;2019112014;   10;  0.00;eor
       2928;2019112015;   10;  0.00;eor
       2928;2019112016;   10;  0.00;eor
       2928;2019112017;   10;  0.00;eor
       2928;2019112018;   10;  0.00;eor
       2928;2019112019;   10;  0.00;eor
       2928;2019112020;   10;  0.00;eor
       2928;2019112103;   10;  0.00;eor
       2928;2019112104;   10;  0.00;eor
       2928;2019112105;   10;  0.00;eor
       2928;2019112106;   10;  0.00;eor
       2928;2019112107;   10;  0.00;eor
       2928;2019112108;   10;  0.00;eor
       2928;2019112109;   10;  0.00;eor
       2928;2019112110;   10;  0.00;eor
       2928;2019112111;   10;  0.00;eor
       2928;2019112112;   10;  0.00;eor
       2928;2019112113;   10;  0.00;eor
       2928;2019112114;   10;  0.00;eor
       2928;2019112115;   10;  0.00;eor
       2928;2019112116;   10;  0.00;eor
       2928;2019112117;   10;  0.00;eor
       2928;2019112118;   10;  0.00;eor
       2928;2019112119;   10;  0.00;eor
       2928;2019112120;   10;  0.00;eor
       2928;2019112203;   10;  0.00;eor
       2928;2019112204;   10;  0.00;eor
       2928;2019112205;   10;  0.00;eor
       2928;2019112206;   10;  0.00;eor
       2928;2019112207;   10;  0.00;eor
       2928;2019112208;   10;  0.00;eor
       2928;2019112209;   10;  0.00;eor
       2928;2019112210;   10; 39.00;eor
       2928;2019112211;   10; 28.00;eor
       2928;2019112212;   10;  0.00;eor
       2928;2019112213;   10;  2.00;eor
       2928;2019112214;   10; 24.00;eor
       2928;2019112215;   10; 51.00;eor
       2928;2019112216;   10;  0.00;eor
       2928;2019112217;   10;  0.00;eor
       2928;2019112218;   10;  0.00;eor
       2928;2019112219;   10;  0.00;eor
       2928;2019112220;   10;  0.00;eor
       2928;2019112303;   10;  0.00;eor
       2928;2019112304;   10;  0.00;eor
       2928;2019112305;   10;  0.00;eor
       2928;2019112306;   10;  0.00;eor
       2928;2019112307;   10;  0.00;eor
       2928;2019112308;   10;  6.00;eor
       2928;2019112309;   10; 50.00;eor
       2928;2019112310;   10; 60.00;eor
       2928;2019112311;   10; 60.00;eor
       2928;2019112312;   10; 60.00;eor
       2928;2019112313;   10; 60.00;eor
       2928;2019112314;   10; 60.00;eor
       2928;2019112315;   10; 23.00;eor
       2928;2019112316;   10;  0.00;eor
       2928;2019112317;   10;  0.00;eor
       2928;2019112318;   10;  0.00;eor
       2928;2019112319;   10;  0.00;eor
       2928;2019112320;   10;  0.00;eor
       2928;2019112403;   10;  0.00;eor
       2928;2019112404;   10;  0.00;eor
       2928;2019112405;   10;  0.00;eor
       2928;2019112406;   10;  0.00;eor
       2928;2019112407;   10;  0.00;eor
       2928;2019112408;   10;  0.00;eor
       2928;2019112409;   10; 39.00;eor
       2928;2019112410;   10; 60.00;eor
       2928;2019112411;   10; 60.00;eor
       2928;2019112412;   10; 60.00;eor
       2928;2019112413;   10; 60.00;eor
       2928;2019112414;   10; 54.00;eor
       2928;2019112415;   10;  6.00;eor
       2928;2019112416;   10;  0.00;eor
       2928;2019112417;   10;  0.00;eor
       2928;2019112418;   10;  0.00;eor
       2928;2019112419;   10;  0.00;eor
       2928;2019112420;   10;  0.00;eor
       2928;2019112503;   10;  0.00;eor
       2928;2019112504;   10;  0.00;eor
       2928;2019112505;   10;  0.00;eor
       2928;2019112506;   10;  0.00;eor
       2928;2019112507;   10;  0.00;eor
       2928;2019112508;   10;  0.00;eor
       2928;2019112509;   10;  0.00;eor
       2928;2019112510;   10;  0.00;eor
       2928;2019112511;   10;  0.00;eor
       2928;2019112512;   10;  0.00;eor
       2928;2019112513;   10;  0.00;eor
       2928;2019112514;   10;  0.00;eor
       2928;2019112515;   10;  0.00;eor
       2928;2019112516;   10;  0.00;eor
       2928;2019112517;   10;  0.00;eor
       2928;2019112518;   10;  0.00;eor
       2928;2019112519;   10;  0.00;eor
       2928;2019112520;   10;  0.00;eor
       2928;2019112603;   10;  0.00;eor
       2928;2019112604;   10;  0.00;eor
       2928;2019112605;   10;  0.00;eor
       2928;2019112606;   10;  0.00;eor
       2928;2019112607;   10;  0.00;eor
       2928;2019112608;   10;  0.00;eor
       2928;2019112609;   10;  0.00;eor
       2928;2019112610;   10; 15.00;eor
       2928;2019112611;   10;  7.00;eor
       2928;2019112612;   10; 22.00;eor
       2928;2019112613;   10; 60.00;eor
       2928;2019112614;   10; 12.00;eor
       2928;2019112615;   10;  0.00;eor
       2928;2019112616;   10;  0.00;eor
       2928;2019112617;   10;  0.00;eor
       2928;2019112618;   10;  0.00;eor
       2928;2019112619;   10;  0.00;eor
       2928;2019112620;   10;  0.00;eor
       2928;2019112703;   10;  0.00;eor
       2928;2019112704;   10;  0.00;eor
       2928;2019112705;   10;  0.00;eor
       2928;2019112706;   10;  0.00;eor
       2928;2019112707;   10;  0.00;eor
       2928;2019112708;   10;  0.00;eor
       2928;2019112709;   10;  0.00;eor
       2928;2019112710;   10;  0.00;eor
       2928;2019112711;   10;  0.00;eor
       2928;2019112712;   10;  0.00;eor
       2928;2019112713;   10;  0.00;eor
       2928;2019112714;   10;  0.00;eor
       2928;2019112715;   10;  5.00;eor
       2928;2019112716;   10;  0.00;eor
       2928;2019112717;   10;  0.00;eor
       2928;2019112718;   10;  0.00;eor
       2928;2019112719;   10;  0.00;eor
       2928;2019112720;   10;  0.00;eor
       2928;2019112803;   10;  0.00;eor
       2928;2019112804;   10;  0.00;eor
       2928;2019112805;   10;  0.00;eor
       2928;2019112806;   10;  0.00;eor
       2928;2019112807;   10;  0.00;eor
       2928;2019112808;   10;  0.00;eor
       2928;2019112809;   10;  7.00;eor
       2928;2019112810;   10; 52.00;eor
       2928;2019112811;   10; 14.00;eor
       2928;2019112812;   10; 17.00;eor
       2928;2019112813;   10; 17.00;eor
       2928;2019112814;   10; 57.00;eor
       2928;2019112815;   10; 47.00;eor
       2928;2019112816;   10;  0.00;eor
       2928;2019112817;   10;  0.00;eor
       2928;2019112818;   10;  0.00;eor
       2928;2019112819;   10;  0.00;eor
       2928;2019112820;   10;  0.00;eor
       2928;2019112903;   10;  0.00;eor
       2928;2019112904;   10;  0.00;eor
       2928;2019112905;   10;  0.00;eor
       2928;2019112906;   10;  0.00;eor
       2928;2019112907;   10;  0.00;eor
       2928;2019112908;   10;  0.00;eor
       2928;2019112909;   10; 41.00;eor
       2928;2019112910;   10; 60.00;eor
       2928;2019112911;   10; 60.00;eor
       2928;2019112912;   10; 60.00;eor
       2928;2019112913;   10; 52.00;eor
       2928;2019112914;   10;  7.00;eor
       2928;2019112915;   10;  0.00;eor
       2928;2019112916;   10;  0.00;eor
       2928;2019112917;   10;  0.00;eor
       2928;2019112918;   10;  0.00;eor
       2928;2019112919;   10;  0.00;eor
       2928;2019112920;   10;  0.00;eor
       2928;2019113003;   10;  0.00;eor
       2928;2019113004;   10;  0.00;eor
       2928;2019113005;   10;  0.00;eor
       2928;2019113006;   10;  0.00;eor
       2928;2019113007;   10;  0.00;eor
       2928;2019113008;   10;  2.00;eor
       2928;2019113009;   10; 34.00;eor
       2928;2019113010;   10; 23.00;eor
       2928;2019113011;   10; 14.00;eor
       2928;2019113012;   10; 37.00;eor
       2928;2019113013;   10; 16.00;eor
       2928;2019113014;   10;  4.00;eor
       2928;2019113015;   10;  0.00;eor
       2928;2019113016;   10;  0.00;eor
       2928;2019113017;   10;  0.00;eor
       2928;2019113018;   10;  0.00;eor
       2928;2019113019;   10;  0.00;eor
       2928;2019113020;   10;  0.00;eor
       2928;2019120103;   10;  0.00;eor
       2928;2019120104;   10;  0.00;eor
       2928;2019120105;   10;  0.00;eor
       2928;2019120106;   10;  0.00;eor
       2928;2019120107;   10;  0.00;eor
       2928;2019120108;   10;  0.00;eor
       2928;2019120109;   10;  0.00;eor
       2928;2019120110;   10;  0.00;eor
       2928;2019120111;   10; 54.00;eor
       2928;2019120112;   10; 56.00;eor
       2928;2019120113;   10; 46.00;eor
       2928;2019120114;   10;  9.00;eor
       2928;2019120115;   10;  0.00;eor
       2928;2019120116;   10;  0.00;eor
       2928;2019120117;   10;  0.00;eor
       2928;2019120118;   10;  0.00;eor
       2928;2019120119;   10;  0.00;eor
       2928;2019120120;   10;  0.00;eor
       2928;2019120203;   10;  0.00;eor
       2928;2019120204;   10;  0.00;eor
       2928;2019120205;   10;  0.00;eor
       2928;2019120206;   10;  0.00;eor
       2928;2019120207;   10;  0.00;eor
       2928;2019120208;   10;  0.00;eor
       2928;2019120209;   10;  0.00;eor
       2928;2019120210;   10;  0.00;eor
       2928;2019120211;   10;  4.00;eor
       2928;2019120212;   10;  5.00;eor
       2928;2019120213;   10;  0.00;eor
       2928;2019120214;   10;  0.00;eor
       2928;2019120215;   10;  0.00;eor
       2928;2019120216;   10;  0.00;eor
       2928;2019120217;   10;  0.00;eor
       2928;2019120218;   10;  0.00;eor
       2928;2019120219;   10;  0.00;eor
       2928;2019120220;   10;  0.00;eor
       2928;2019120303;   10;  0.00;eor
       2928;2019120304;   10;  0.00;eor
       2928;2019120305;   10;  0.00;eor
       2928;2019120306;   10;  0.00;eor
       2928;2019120307;   10;  0.00;eor
       2928;2019120308;   10;  0.00;eor
       2928;2019120309;   10;  0.00;eor
       2928;2019120310;   10; 10.00;eor
       2928;2019120311;   10; 11.00;eor
       2928;2019120312;   10;  1.00;eor
       2928;2019120313;   10;  0.00;eor
       2928;2019120314;   10;  0.00;eor
       2928;2019120315;   10;  0.00;eor
       2928;2019120316;   10;  0.00;eor
       2928;2019120317;   10;  0.00;eor
       2928;2019120318;   10;  0.00;eor
       2928;2019120319;   10;  0.00;eor
       2928;2019120320;   10;  0.00;eor
       2928;2019120403;   10;  0.00;eor
       2928;2019120404;   10;  0.00;eor
       2928;2019120405;   10;  0.00;eor
       2928;2019120406;   10;  0.00;eor
       2928;2019120407;   10;  0.00;eor
       2928;2019120408;   10;  6.00;eor
       2928;2019120409;   10; 45.00;eor
       2928;2019120410;   10; 60.00;eor
       2928;2019120411;   10; 60.00;eor
       2928;2019120412;   10; 60.00;eor
       2928;2019120413;   10; 60.00;eor
       2928;2019120414;   10; 60.00;eor
       2928;2019120415;   10; 52.00;eor
       2928;2019120416;   10;  0.00;eor
       2928;2019120417;   10;  0.00;eor
       2928;2019120418;   10;  0.00;eor
       2928;2019120419;   10;  0.00;eor
       2928;2019120420;   10;  0.00;eor
       2928;2019120503;   10;  0.00;eor
       2928;2019120504;   10;  0.00;eor
       2928;2019120505;   10;  0.00;eor
       2928;2019120506;   10;  0.00;eor
       2928;2019120507;   10;  0.00;eor
       2928;2019120508;   10;  6.00;eor
       2928;2019120509;   10; 41.00;eor
       2928;2019120510;   10; 60.00;eor
       2928;2019120511;   10; 60.00;eor
       2928;2019120512;   10; 60.00;eor
       2928;2019120513;   10; 60.00;eor
       2928;2019120514;   10; 59.00;eor
       2928;2019120515;   10; 39.00;eor
       2928;2019120516;   10;  0.00;eor
       2928;2019120517;   10;  0.00;eor
       2928;2019120518;   10;  0.00;eor
       2928;2019120519;   10;  0.00;eor
       2928;2019120520;   10;  0.00;eor
       2928;2019120603;   10;  0.00;eor
       2928;2019120604;   10;  0.00;eor
       2928;2019120605;   10;  0.00;eor
       2928;2019120606;   10;  0.00;eor
       2928;2019120607;   10;  0.00;eor
       2928;2019120608;   10;  6.00;eor
       2928;2019120609;   10; 38.00;eor
       2928;2019120610;   10; 57.00;eor
       2928;2019120611;   10;  0.00;eor
       2928;2019120612;   10;  0.00;eor
       2928;2019120613;   10;  0.00;eor
       2928;2019120614;   10;  0.00;eor
       2928;2019120615;   10;  0.00;eor
       2928;2019120616;   10;  0.00;eor
       2928;2019120617;   10;  0.00;eor
       2928;2019120618;   10;  0.00;eor
       2928;2019120619;   10;  0.00;eor
       2928;2019120620;   10;  0.00;eor
       2928;2019120703;   10;  0.00;eor
       2928;2019120704;   10;  0.00;eor
       2928;2019120705;   10;  0.00;eor
       2928;2019120706;   10;  0.00;eor
       2928;2019120707;   10;  0.00;eor
       2928;2019120708;   10;  0.00;eor
       2928;2019120709;   10;  0.00;eor
       2928;2019120710;   10;  0.00;eor
       2928;2019120711;   10;  0.00;eor
       2928;2019120712;   10;  1.00;eor
       2928;2019120713;   10;  1.00;eor
       2928;2019120714;   10;  0.00;eor
       2928;2019120715;   10;  2.00;eor
       2928;2019120716;   10;  0.00;eor
       2928;2019120717;   10;  0.00;eor
       2928;2019120718;   10;  0.00;eor
       2928;2019120719;   10;  0.00;eor
       2928;2019120720;   10;  0.00;eor
       2928;2019120803;   10;  0.00;eor
       2928;2019120804;   10;  0.00;eor
       2928;2019120805;   10;  0.00;eor
       2928;2019120806;   10;  0.00;eor
       2928;2019120807;   10;  0.00;eor
       2928;2019120808;   10;  0.00;eor
       2928;2019120809;   10;  0.00;eor
       2928;2019120810;   10;  0.00;eor
       2928;2019120811;   10;  0.00;eor
       2928;2019120812;   10;  0.00;eor
       2928;2019120813;   10;  0.00;eor
       2928;2019120814;   10;  0.00;eor
       2928;2019120815;   10;  0.00;eor
       2928;2019120816;   10;  0.00;eor
       2928;2019120817;   10;  0.00;eor
       2928;2019120818;   10;  0.00;eor
       2928;2019120819;   10;  0.00;eor
       2928;2019120820;   10;  0.00;eor
       2928;2019120903;   10;  0.00;eor
       2928;2019120904;   10;  0.00;eor
       2928;2019120905;   10;  0.00;eor
       2928;2019120906;   10;  0.00;eor
       2928;2019120907;   10;  0.00;eor
       2928;2019120908;   10;  0.00;eor
       2928;2019120909;   10; 39.00;eor
       2928;2019120910;   10; 60.00;eor
       2928;2019120911;   10; 54.00;eor
       2928;2019120912;   10; 37.00;eor
       2928;2019120913;   10;  0.00;eor
       2928;2019120914;   10;  0.00;eor
       2928;2019120915;   10;  2.00;eor
       2928;2019120916;   10;  0.00;eor
       2928;2019120917;   10;  0.00;eor
       2928;2019120918;   10;  0.00;eor
       2928;2019120919;   10;  0.00;eor
       2928;2019120920;   10;  0.00;eor
       2928;2019121003;   10;  0.00;eor
       2928;2019121004;   10;  0.00;eor
       2928;2019121005;   10;  0.00;eor
       2928;2019121006;   10;  0.00;eor
       2928;2019121007;   10;  0.00;eor
       2928;2019121008;   10;  0.00;eor
       2928;2019121009;   10; 18.00;eor
       2928;2019121010;   10; 20.00;eor
       2928;2019121011;   10; 41.00;eor
       2928;2019121012;   10; 30.00;eor
       2928;2019121013;   10; 40.00;eor
       2928;2019121014;   10; 44.00;eor
       2928;2019121015;   10; 19.00;eor
       2928;2019121016;   10;  0.00;eor
       2928;2019121017;   10;  0.00;eor
       2928;2019121018;   10;  0.00;eor
       2928;2019121019;   10;  0.00;eor
       2928;2019121020;   10;  0.00;eor
       2928;2019121103;   10;  0.00;eor
       2928;2019121104;   10;  0.00;eor
       2928;2019121105;   10;  0.00;eor
       2928;2019121106;   10;  0.00;eor
       2928;2019121107;   10;  0.00;eor
       2928;2019121108;   10;  0.00;eor
       2928;2019121109;   10;  0.00;eor
       2928;2019121110;   10;  0.00;eor
       2928;2019121111;   10;  0.00;eor
       2928;2019121112;   10;  0.00;eor
       2928;2019121113;   10;  0.00;eor
       2928;2019121114;   10;  0.00;eor
       2928;2019121115;   10;  0.00;eor
       2928;2019121116;   10;  0.00;eor
       2928;2019121117;   10;  0.00;eor
       2928;2019121118;   10;  0.00;eor
       2928;2019121119;   10;  0.00;eor
       2928;2019121120;   10;  0.00;eor
       2928;2019121203;   10;  0.00;eor
       2928;2019121204;   10;  0.00;eor
       2928;2019121205;   10;  0.00;eor
       2928;2019121206;   10;  0.00;eor
       2928;2019121207;   10;  0.00;eor
       2928;2019121208;   10;  0.00;eor
       2928;2019121209;   10;  0.00;eor
       2928;2019121210;   10; 31.00;eor
       2928;2019121211;   10; 41.00;eor
       2928;2019121212;   10;  7.00;eor
       2928;2019121213;   10;  0.00;eor
       2928;2019121214;   10;  0.00;eor
       2928;2019121215;   10;  0.00;eor
       2928;2019121216;   10;  0.00;eor
       2928;2019121217;   10;  0.00;eor
       2928;2019121218;   10;  0.00;eor
       2928;2019121219;   10;  0.00;eor
       2928;2019121220;   10;  0.00;eor
       2928;2019121303;   10;  0.00;eor
       2928;2019121304;   10;  0.00;eor
       2928;2019121305;   10;  0.00;eor
       2928;2019121306;   10;  0.00;eor
       2928;2019121307;   10;  0.00;eor
       2928;2019121308;   10;  0.00;eor
       2928;2019121309;   10; 35.00;eor
       2928;2019121310;   10; 52.00;eor
       2928;2019121311;   10; 12.00;eor
       2928;2019121312;   10;  0.00;eor
       2928;2019121313;   10;  0.00;eor
       2928;2019121314;   10;  0.00;eor
       2928;2019121315;   10;  0.00;eor
       2928;2019121316;   10;  0.00;eor
       2928;2019121317;   10;  0.00;eor
       2928;2019121318;   10;  0.00;eor
       2928;2019121319;   10;  0.00;eor
       2928;2019121320;   10;  0.00;eor
       2928;2019121403;   10;  0.00;eor
       2928;2019121404;   10;  0.00;eor
       2928;2019121405;   10;  0.00;eor
       2928;2019121406;   10;  0.00;eor
       2928;2019121407;   10;  0.00;eor
       2928;2019121408;   10;  0.00;eor
       2928;2019121409;   10;  0.00;eor
       2928;2019121410;   10;  0.00;eor
       2928;2019121411;   10;  0.00;eor
       2928;2019121412;   10;  0.00;eor
       2928;2019121413;   10; 11.00;eor
       2928;2019121414;   10;  0.00;eor
       2928;2019121415;   10;  0.00;eor
       2928;2019121416;   10;  0.00;eor
       2928;2019121417;   10;  0.00;eor
       2928;2019121418;   10;  0.00;eor
       2928;2019121419;   10;  0.00;eor
       2928;2019121420;   10;  0.00;eor
       2928;2019121503;   10;  0.00;eor
       2928;2019121504;   10;  0.00;eor
       2928;2019121505;   10;  0.00;eor
       2928;2019121506;   10;  0.00;eor
       2928;2019121507;   10;  0.00;eor
       2928;2019121508;   10;  0.00;eor
       2928;2019121509;   10; 12.00;eor
       2928;2019121510;   10; 49.00;eor
       2928;2019121511;   10;  3.00;eor
       2928;2019121512;   10;  9.00;eor
       2928;2019121513;   10;  0.00;eor
       2928;2019121514;   10;  0.00;eor
       2928;2019121515;   10;  0.00;eor
       2928;2019121516;   10;  0.00;eor
       2928;2019121517;   10;  0.00;eor
       2928;2019121518;   10;  0.00;eor
       2928;2019121519;   10;  0.00;eor
       2928;2019121520;   10;  0.00;eor
       2928;2019121603;   10;  0.00;eor
       2928;2019121604;   10;  0.00;eor
       2928;2019121605;   10;  0.00;eor
       2928;2019121606;   10;  0.00;eor
       2928;2019121607;   10;  0.00;eor
       2928;2019121608;   10;  0.00;eor
       2928;2019121609;   10;  0.00;eor
       2928;2019121610;   10;  0.00;eor
       2928;2019121611;   10;  0.00;eor
       2928;2019121612;   10; 15.00;eor
       2928;2019121613;   10;  0.00;eor
       2928;2019121614;   10; 20.00;eor
       2928;2019121615;   10;  0.00;eor
       2928;2019121616;   10;  0.00;eor
       2928;2019121617;   10;  0.00;eor
       2928;2019121618;   10;  0.00;eor
       2928;2019121619;   10;  0.00;eor
       2928;2019121620;   10;  0.00;eor
       2928;2019121703;   10;  0.00;eor
       2928;2019121704;   10;  0.00;eor
       2928;2019121705;   10;  0.00;eor
       2928;2019121706;   10;  0.00;eor
       2928;2019121707;   10;  0.00;eor
       2928;2019121708;   10;  0.00;eor
       2928;2019121709;   10;  0.00;eor
       2928;2019121710;   10;  6.00;eor
       2928;2019121711;   10; 48.00;eor
       2928;2019121712;   10; 36.00;eor
       2928;2019121713;   10; 40.00;eor
       2928;2019121714;   10; 43.00;eor
       2928;2019121715;   10;  0.00;eor
       2928;2019121716;   10;  0.00;eor
       2928;2019121717;   10;  0.00;eor
       2928;2019121718;   10;  0.00;eor
       2928;2019121719;   10;  0.00;eor
       2928;2019121720;   10;  0.00;eor
       2928;2019121803;   10;  0.00;eor
       2928;2019121804;   10;  0.00;eor
       2928;2019121805;   10;  0.00;eor
       2928;2019121806;   10;  0.00;eor
       2928;2019121807;   10;  0.00;eor
       2928;2019121808;   10;  0.00;eor
       2928;2019121809;   10;  0.00;eor
       2928;2019121810;   10;  0.00;eor
       2928;2019121811;   10;  0.00;eor
       2928;2019121812;   10;  0.00;eor
       2928;2019121813;   10;  0.00;eor
       2928;2019121814;   10;  0.00;eor
       2928;2019121815;   10;  0.00;eor
       2928;2019121816;   10;  0.00;eor
       2928;2019121817;   10;  0.00;eor
       2928;2019121818;   10;  0.00;eor
       2928;2019121819;   10;  0.00;eor
       2928;2019121820;   10;  0.00;eor
       2928;2019121903;   10;  0.00;eor
       2928;2019121904;   10;  0.00;eor
       2928;2019121905;   10;  0.00;eor
       2928;2019121906;   10;  0.00;eor
       2928;2019121907;   10;  0.00;eor
       2928;2019121908;   10;  0.00;eor
       2928;2019121909;   10;  0.00;eor
       2928;2019121910;   10; 53.00;eor
       2928;2019121911;   10; 60.00;eor
       2928;2019121912;   10; 30.00;eor
       2928;2019121913;   10; 36.00;eor
       2928;2019121914;   10; 16.00;eor
       2928;2019121915;   10; 11.00;eor
       2928;2019121916;   10;  0.00;eor
       2928;2019121917;   10;  0.00;eor
       2928;2019121918;   10;  0.00;eor
       2928;2019121919;   10;  0.00;eor
       2928;2019121920;   10;  0.00;eor
       2928;2019122003;   10;  0.00;eor
       2928;2019122004;   10;  0.00;eor
       2928;2019122005;   10;  0.00;eor
       2928;2019122006;   10;  0.00;eor
       2928;2019122007;   10;  0.00;eor
       2928;2019122008;   10;  0.00;eor
       2928;2019122009;   10; 28.00;eor
       2928;2019122010;   10; 60.00;eor
       2928;2019122011;   10; 60.00;eor
       2928;2019122012;   10; 60.00;eor
       2928;2019122013;   10; 45.00;eor
       2928;2019122014;   10;  7.00;eor
       2928;2019122015;   10;  0.00;eor
       2928;2019122016;   10;  0.00;eor
       2928;2019122017;   10;  0.00;eor
       2928;2019122018;   10;  0.00;eor
       2928;2019122019;   10;  0.00;eor
       2928;2019122020;   10;  0.00;eor
       2928;2019122103;   10;  0.00;eor
       2928;2019122104;   10;  0.00;eor
       2928;2019122105;   10;  0.00;eor
       2928;2019122106;   10;  0.00;eor
       2928;2019122107;   10;  0.00;eor
       2928;2019122108;   10;  0.00;eor
       2928;2019122109;   10; 30.00;eor
       2928;2019122110;   10; 60.00;eor
       2928;2019122111;   10; 60.00;eor
       2928;2019122112;   10; 60.00;eor
       2928;2019122113;   10; 46.00;eor
       2928;2019122114;   10; 11.00;eor
       2928;2019122115;   10;  0.00;eor
       2928;2019122116;   10;  0.00;eor
       2928;2019122117;   10;  0.00;eor
       2928;2019122118;   10;  0.00;eor
       2928;2019122119;   10;  0.00;eor
       2928;2019122120;   10;  0.00;eor
       2928;2019122203;   10;  0.00;eor
       2928;2019122204;   10;  0.00;eor
       2928;2019122205;   10;  0.00;eor
       2928;2019122206;   10;  0.00;eor
       2928;2019122207;   10;  0.00;eor
       2928;2019122208;   10;  0.00;eor
       2928;2019122209;   10;  0.00;eor
       2928;2019122210;   10;  0.00;eor
       2928;2019122211;   10;  0.00;eor
       2928;2019122212;   10;  0.00;eor
       2928;2019122213;   10;  0.00;eor
       2928;2019122214;   10;  0.00;eor
       2928;2019122215;   10;  0.00;eor
       2928;2019122216;   10;  0.00;eor
       2928;2019122217;   10;  0.00;eor
       2928;2019122218;   10;  0.00;eor
       2928;2019122219;   10;  0.00;eor
       2928;2019122220;   10;  0.00;eor
       2928;2019122303;   10;  0.00;eor
       2928;2019122304;   10;  0.00;eor
       2928;2019122305;   10;  0.00;eor
       2928;2019122306;   10;  0.00;eor
       2928;2019122307;   10;  0.00;eor
       2928;2019122308;   10;  0.00;eor
       2928;2019122309;   10;  0.00;eor
       2928;2019122310;   10;  0.00;eor
       2928;2019122311;   10;  0.00;eor
       2928;2019122312;   10;  0.00;eor
       2928;2019122313;   10;  1.00;eor
       2928;2019122314;   10;  0.00;eor
       2928;2019122315;   10;  0.00;eor
       2928;2019122316;   10;  0.00;eor
       2928;2019122317;   10;  0.00;eor
       2928;2019122318;   10;  0.00;eor
       2928;2019122319;   10;  0.00;eor
       2928;2019122320;   10;  0.00;eor
       2928;2019122403;   10;  0.00;eor
       2928;2019122404;   10;  0.00;eor
       2928;2019122405;   10;  0.00;eor
       2928;2019122406;   10;  0.00;eor
       2928;2019122407;   10;  0.00;eor
       2928;2019122408;   10;  0.00;eor
       2928;2019122409;   10; 21.00;eor
       2928;2019122410;   10; 32.00;eor
       2928;2019122411;   10; 14.00;eor
       2928;2019122412;   10; 30.00;eor
       2928;2019122413;   10; 18.00;eor
       2928;2019122414;   10;  0.00;eor
       2928;2019122415;   10;  0.00;eor
       2928;2019122416;   10;  0.00;eor
       2928;2019122417;   10;  0.00;eor
       2928;2019122418;   10;  0.00;eor
       2928;2019122419;   10;  0.00;eor
       2928;2019122420;   10;  0.00;eor
       2928;2019122503;   10;  0.00;eor
       2928;2019122504;   10;  0.00;eor
       2928;2019122505;   10;  0.00;eor
       2928;2019122506;   10;  0.00;eor
       2928;2019122507;   10;  0.00;eor
       2928;2019122508;   10;  0.00;eor
       2928;2019122509;   10;  0.00;eor
       2928;2019122510;   10;  0.00;eor
       2928;2019122511;   10;  0.00;eor
       2928;2019122512;   10;  0.00;eor
       2928;2019122513;   10;  0.00;eor
       2928;2019122514;   10;  0.00;eor
       2928;2019122515;   10;  0.00;eor
       2928;2019122516;   10;  0.00;eor
       2928;2019122517;   10;  0.00;eor
