STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       2928;2019101101;    3;   I;   8;eor
       2928;2019101102;    3;   I;   7;eor
       2928;2019101103;    3;   I;   7;eor
       2928;2019101104;    3;   I;   6;eor
       2928;2019101105;    3;   I;   7;eor
       2928;2019101106;    3;   I;   8;eor
       2928;2019101107;    3;   I;   8;eor
       2928;2019101108;    3;   I;   8;eor
       2928;2019101109;    3;   I;   7;eor
       2928;2019101110;    3;   I;   8;eor
       2928;2019101111;    3;   I;   8;eor
       2928;2019101112;    3;   I;   8;eor
       2928;2019101113;    3;   I;   8;eor
       2928;2019101114;    3;   I;   8;eor
       2928;2019101115;    3;   I;   8;eor
       2928;2019101116;    3;   I;   7;eor
       2928;2019101117;    3;   I;   8;eor
       2928;2019101118;    3;   I;   8;eor
       2928;2019101119;    3;   I;   8;eor
       2928;2019101120;    3;   I;   8;eor
       2928;2019101121;    3;   I;   8;eor
       2928;2019101122;    3;   I;   8;eor
       2928;2019101123;    3;   I;   8;eor
       2928;2019101200;    3;   I;   8;eor
       2928;2019101201;    3;   I;   8;eor
       2928;2019101202;    3;   I;   8;eor
       2928;2019101203;    3;   I;   8;eor
       2928;2019101204;    3;   I;   0;eor
       2928;2019101205;    3;   I;   0;eor
       2928;2019101206;    3;   I;   0;eor
       2928;2019101207;    3;   I;   0;eor
       2928;2019101208;    3;   I;   0;eor
       2928;2019101209;    3;   I;   0;eor
       2928;2019101210;    3;   I;   0;eor
       2928;2019101211;    3;   I;   0;eor
       2928;2019101212;    3;   I;   0;eor
       2928;2019101213;    3;   I;   0;eor
       2928;2019101214;    3;   I;   0;eor
       2928;2019101215;    3;   I;   0;eor
       2928;2019101216;    3;   I;   8;eor
       2928;2019101217;    3;   I;   8;eor
       2928;2019101218;    3;   I;   8;eor
       2928;2019101219;    3;   I;   8;eor
       2928;2019101220;    3;   I;   8;eor
       2928;2019101221;    3;   I;   8;eor
       2928;2019101222;    3;   I;   7;eor
       2928;2019101223;    3;   I;   8;eor
       2928;2019101300;    3;   I;   7;eor
       2928;2019101301;    3;   I;   7;eor
       2928;2019101302;    3;   I;   7;eor
       2928;2019101303;    3;   I;   7;eor
       2928;2019101304;    3;   I;   2;eor
       2928;2019101305;    3;   I;   0;eor
       2928;2019101306;    3;   I;   0;eor
       2928;2019101307;    3;   I;   0;eor
       2928;2019101308;    3;   I;   0;eor
       2928;2019101309;    3;   I;   0;eor
       2928;2019101310;    3;   I;   0;eor
       2928;2019101311;    3;   I;   3;eor
       2928;2019101312;    3;   I;   7;eor
       2928;2019101313;    3;   I;   7;eor
       2928;2019101314;    3;   I;   8;eor
       2928;2019101315;    3;   I;   8;eor
       2928;2019101316;    3;   I;   8;eor
       2928;2019101317;    3;   I;   8;eor
       2928;2019101318;    3;   I;   4;eor
       2928;2019101319;    3;   I;   2;eor
       2928;2019101320;    3;   I;   0;eor
       2928;2019101321;    3;   I;   7;eor
       2928;2019101322;    3;   I;   4;eor
       2928;2019101323;    3;   I;   0;eor
       2928;2019101400;    3;   I;   0;eor
       2928;2019101401;    3;   I;   4;eor
       2928;2019101402;    3;   I;   0;eor
       2928;2019101403;    3;   I;   0;eor
       2928;2019101404;    3;   I;   8;eor
       2928;2019101405;    3;   I;   8;eor
       2928;2019101406;    3;   I;   8;eor
       2928;2019101407;    3;   I;   3;eor
       2928;2019101408;    3;   I;   4;eor
       2928;2019101409;    3;   I;   0;eor
       2928;2019101410;    3;   I;   0;eor
       2928;2019101411;    3;   I;   0;eor
       2928;2019101412;    3;   I;   0;eor
       2928;2019101413;    3;   I;   0;eor
       2928;2019101414;    3;   I;   0;eor
       2928;2019101415;    3;   I;   0;eor
       2928;2019101416;    3;   I;   0;eor
       2928;2019101417;    3;   I;   0;eor
       2928;2019101418;    3;   I;   0;eor
       2928;2019101419;    3;   I;   0;eor
       2928;2019101420;    3;   I;   0;eor
       2928;2019101421;    3;   I;   0;eor
       2928;2019101422;    3;   I;   0;eor
       2928;2019101423;    3;   I;   0;eor
       2928;2019101500;    3;   I;   0;eor
       2928;2019101501;    3;   I;   0;eor
       2928;2019101502;    3;   I;   1;eor
       2928;2019101503;    3;   I;   2;eor
       2928;2019101504;    3;   I;   8;eor
       2928;2019101505;    3;   I;   8;eor
       2928;2019101506;    3;   I;   8;eor
       2928;2019101507;    3;   I;   7;eor
       2928;2019101508;    3;   I;   3;eor
       2928;2019101509;    3;   I;   6;eor
       2928;2019101510;    3;   I;   8;eor
       2928;2019101511;    3;   I;   7;eor
       2928;2019101512;    3;   I;   4;eor
       2928;2019101513;    3;   I;   1;eor
       2928;2019101514;    3;   I;   8;eor
       2928;2019101515;    3;   I;   3;eor
       2928;2019101516;    3;   I;   8;eor
       2928;2019101517;    3;   I;   8;eor
       2928;2019101518;    3;   I;   8;eor
       2928;2019101519;    3;   I;   8;eor
       2928;2019101520;    3;   I;   8;eor
       2928;2019101521;    3;   I;   7;eor
       2928;2019101522;    3;   I;   2;eor
       2928;2019101523;    3;   I;   3;eor
       2928;2019101600;    3;   I;   6;eor
       2928;2019101601;    3;   I;   4;eor
       2928;2019101602;    3;   I;   5;eor
       2928;2019101603;    3;   I;   6;eor
       2928;2019101604;    3;   I;   7;eor
       2928;2019101605;    3;   I;   7;eor
       2928;2019101606;    3;   I;   7;eor
       2928;2019101607;    3;   I;   8;eor
       2928;2019101608;    3;   I;   8;eor
       2928;2019101609;    3;   I;   8;eor
       2928;2019101610;    3;   I;   8;eor
       2928;2019101611;    3;   I;   8;eor
       2928;2019101612;    3;   I;   8;eor
       2928;2019101613;    3;   I;   8;eor
       2928;2019101614;    3;   I;   5;eor
       2928;2019101615;    3;   I;   7;eor
       2928;2019101616;    3;   I;   8;eor
       2928;2019101617;    3;   I;   8;eor
       2928;2019101618;    3;   I;   7;eor
       2928;2019101619;    3;   I;   8;eor
       2928;2019101620;    3;   I;   8;eor
       2928;2019101621;    3;   I;   8;eor
       2928;2019101622;    3;   I;   8;eor
       2928;2019101623;    3;   I;   8;eor
       2928;2019101700;    3;   I;   8;eor
       2928;2019101701;    3;   I;   8;eor
       2928;2019101702;    3;   I;   8;eor
       2928;2019101703;    3;   I;   8;eor
       2928;2019101704;    3;   I;   8;eor
       2928;2019101705;    3;   I;   8;eor
       2928;2019101706;    3;   I;   8;eor
       2928;2019101707;    3;   I;   8;eor
       2928;2019101708;    3;   I;   8;eor
       2928;2019101709;    3;   I;   8;eor
       2928;2019101710;    3;   I;   8;eor
       2928;2019101711;    3;   I;   7;eor
       2928;2019101712;    3;   I;   8;eor
       2928;2019101713;    3;   I;   8;eor
       2928;2019101714;    3;   I;   4;eor
       2928;2019101715;    3;   I;   0;eor
       2928;2019101716;    3;   I;   7;eor
       2928;2019101717;    3;   I;   8;eor
       2928;2019101718;    3;   I;   8;eor
       2928;2019101719;    3;   I;   7;eor
       2928;2019101720;    3;   I;   7;eor
       2928;2019101721;    3;   I;   8;eor
       2928;2019101722;    3;   I;   8;eor
       2928;2019101723;    3;   I;   8;eor
       2928;2019101800;    3;   I;   7;eor
       2928;2019101801;    3;   I;   8;eor
       2928;2019101802;    3;   I;   8;eor
       2928;2019101803;    3;   I;   8;eor
       2928;2019101804;    3;   I;   7;eor
       2928;2019101805;    3;   I;   8;eor
       2928;2019101806;    3;   I;   0;eor
       2928;2019101807;    3;   I;   5;eor
       2928;2019101808;    3;   I;   7;eor
       2928;2019101809;    3;   I;   8;eor
       2928;2019101810;    3;   I;   8;eor
       2928;2019101811;    3;   I;   8;eor
       2928;2019101812;    3;   I;   8;eor
       2928;2019101813;    3;   I;   8;eor
       2928;2019101814;    3;   I;   8;eor
       2928;2019101815;    3;   I;   8;eor
       2928;2019101816;    3;   I;   8;eor
       2928;2019101817;    3;   I;   6;eor
       2928;2019101818;    3;   I;   8;eor
       2928;2019101819;    3;   I;   7;eor
       2928;2019101820;    3;   I;   7;eor
       2928;2019101821;    3;   I;   8;eor
       2928;2019101822;    3;   I;   8;eor
       2928;2019101823;    3;   I;   8;eor
       2928;2019101900;    3;   I;   8;eor
       2928;2019101901;    3;   I;   8;eor
       2928;2019101902;    3;   I;   8;eor
       2928;2019101903;    3;   I;   8;eor
       2928;2019101904;    3;   I;   8;eor
       2928;2019101905;    3;   I;   7;eor
       2928;2019101906;    3;   I;   8;eor
       2928;2019101907;    3;   I;   8;eor
       2928;2019101908;    3;   I;   8;eor
       2928;2019101909;    3;   I;   8;eor
       2928;2019101910;    3;   I;   7;eor
       2928;2019101911;    3;   I;   8;eor
       2928;2019101912;    3;   I;   7;eor
       2928;2019101913;    3;   I;   8;eor
       2928;2019101914;    3;   I;   8;eor
       2928;2019101915;    3;   I;   8;eor
       2928;2019101916;    3;   I;   7;eor
       2928;2019101917;    3;   I;   8;eor
       2928;2019101918;    3;   I;   8;eor
       2928;2019101919;    3;   I;   8;eor
       2928;2019101920;    3;   I;   8;eor
       2928;2019101921;    3;   I;   8;eor
       2928;2019101922;    3;   I;   8;eor
       2928;2019101923;    3;   I;   8;eor
       2928;2019102000;    3;   I;   8;eor
       2928;2019102001;    3;   I;   8;eor
       2928;2019102002;    3;   I;   8;eor
       2928;2019102003;    3;   I;   8;eor
       2928;2019102004;    3;   I;   7;eor
       2928;2019102005;    3;   I;   8;eor
       2928;2019102006;    3;   I;   6;eor
       2928;2019102007;    3;   I;   5;eor
       2928;2019102008;    3;   I;   8;eor
       2928;2019102009;    3;   I;   7;eor
       2928;2019102010;    3;   I;   8;eor
       2928;2019102011;    3;   I;   5;eor
       2928;2019102012;    3;   I;   5;eor
       2928;2019102013;    3;   I;   5;eor
       2928;2019102014;    3;   I;   6;eor
       2928;2019102015;    3;   I;   8;eor
       2928;2019102016;    3;   I;   8;eor
       2928;2019102017;    3;   I;   8;eor
       2928;2019102018;    3;   I;   8;eor
       2928;2019102019;    3;   I;   8;eor
       2928;2019102020;    3;   I;   8;eor
       2928;2019102021;    3;   I;   8;eor
       2928;2019102022;    3;   I;   8;eor
       2928;2019102023;    3;   I;   8;eor
       2928;2019102100;    3;   I;   8;eor
       2928;2019102101;    3;   I;   8;eor
       2928;2019102102;    3;   I;   8;eor
       2928;2019102103;    3;   I;   5;eor
       2928;2019102104;    3;   I;   8;eor
       2928;2019102105;    3;   I;   4;eor
       2928;2019102106;    3;   I;   7;eor
       2928;2019102107;    3;   I;   8;eor
       2928;2019102108;    3;   I;   8;eor
       2928;2019102109;    3;   I;   8;eor
       2928;2019102110;    3;   I;   8;eor
       2928;2019102111;    3;   I;   8;eor
       2928;2019102112;    3;   I;   8;eor
       2928;2019102113;    3;   I;   8;eor
       2928;2019102114;    3;   I;   8;eor
       2928;2019102115;    3;   I;   8;eor
       2928;2019102116;    3;   I;   8;eor
       2928;2019102117;    3;   I;   7;eor
       2928;2019102118;    3;   I;   7;eor
       2928;2019102119;    3;   I;   8;eor
       2928;2019102120;    3;   I;   8;eor
       2928;2019102121;    3;   I;   8;eor
       2928;2019102122;    3;   I;   6;eor
       2928;2019102123;    3;   I;   8;eor
       2928;2019102200;    3;   I;   6;eor
       2928;2019102201;    3;   I;   8;eor
       2928;2019102202;    3;   I;   8;eor
       2928;2019102203;    3;   I;   6;eor
       2928;2019102204;    3;   I;   3;eor
       2928;2019102205;    3;   I;   3;eor
       2928;2019102206;    3;   I;   7;eor
       2928;2019102207;    3;   I;   8;eor
       2928;2019102208;    3;   I;   7;eor
       2928;2019102209;    3;   I;   6;eor
       2928;2019102210;    3;   I;   6;eor
       2928;2019102211;    3;   I;   8;eor
       2928;2019102212;    3;   I;   8;eor
       2928;2019102213;    3;   I;   8;eor
       2928;2019102214;    3;   I;   8;eor
       2928;2019102215;    3;   I;   8;eor
       2928;2019102216;    3;   I;   8;eor
       2928;2019102217;    3;   I;   8;eor
       2928;2019102218;    3;   I;   7;eor
       2928;2019102219;    3;   I;   8;eor
       2928;2019102220;    3;   I;   8;eor
       2928;2019102221;    3;   I;   8;eor
       2928;2019102222;    3;   I;   8;eor
       2928;2019102223;    3;   I;   8;eor
       2928;2019102300;    3;   I;   6;eor
       2928;2019102301;    3;   I;   7;eor
       2928;2019102302;    3;   I;   4;eor
       2928;2019102303;    3;   I;   0;eor
       2928;2019102304;    3;   I;   2;eor
       2928;2019102305;    3;   I;   7;eor
       2928;2019102306;    3;   I;   8;eor
       2928;2019102307;    3;   I;   8;eor
       2928;2019102308;    3;   I;   8;eor
       2928;2019102309;    3;   I;   8;eor
       2928;2019102310;    3;   I;   8;eor
       2928;2019102311;    3;   I;   8;eor
       2928;2019102312;    3;   I;   8;eor
       2928;2019102313;    3;   I;   8;eor
       2928;2019102314;    3;   I;   8;eor
       2928;2019102315;    3;   I;   0;eor
       2928;2019102316;    3;   I;   6;eor
       2928;2019102317;    3;   I;   1;eor
       2928;2019102318;    3;   I;   0;eor
       2928;2019102319;    3;   I;   4;eor
       2928;2019102320;    3;   I;   8;eor
       2928;2019102321;    3;   I;   8;eor
       2928;2019102322;    3;   I;   8;eor
       2928;2019102323;    3;   I;   8;eor
       2928;2019102400;    3;   I;   8;eor
       2928;2019102401;    3;   I;   8;eor
       2928;2019102402;    3;   I;   8;eor
       2928;2019102403;    3;   I;   8;eor
       2928;2019102404;    3;   I;   8;eor
       2928;2019102405;    3;   I;   8;eor
       2928;2019102406;    3;   I;   8;eor
       2928;2019102407;    3;   I;   8;eor
       2928;2019102408;    3;   I;   8;eor
       2928;2019102409;    3;   I;   7;eor
       2928;2019102410;    3;   I;   8;eor
       2928;2019102414;    3;   I;   8;eor
       2928;2019102415;    3;   I;   0;eor
       2928;2019102416;    3;   I;   7;eor
       2928;2019102417;    3;   I;   8;eor
       2928;2019102418;    3;   I;   7;eor
       2928;2019102419;    3;   I;   0;eor
       2928;2019102420;    3;   I;   6;eor
       2928;2019102421;    3;   I;   0;eor
       2928;2019102422;    3;   I;   7;eor
       2928;2019102423;    3;   I;   8;eor
       2928;2019102500;    3;   I;   8;eor
       2928;2019102501;    3;   I;   8;eor
       2928;2019102502;    3;   I;   8;eor
       2928;2019102503;    3;   I;   8;eor
       2928;2019102504;    3;   I;   8;eor
       2928;2019102505;    3;   I;   8;eor
       2928;2019102506;    3;   I;   8;eor
       2928;2019102507;    3;   I;   0;eor
       2928;2019102508;    3;   I;   0;eor
       2928;2019102509;    3;   I;   4;eor
       2928;2019102510;    3;   I;   7;eor
       2928;2019102511;    3;   I;   6;eor
       2928;2019102512;    3;   I;   7;eor
       2928;2019102513;    3;   I;   7;eor
       2928;2019102514;    3;   I;   7;eor
       2928;2019102515;    3;   I;   7;eor
       2928;2019102516;    3;   I;   8;eor
       2928;2019102517;    3;   I;   8;eor
       2928;2019102518;    3;   I;   8;eor
       2928;2019102519;    3;   I;   8;eor
       2928;2019102520;    3;   I;   8;eor
       2928;2019102521;    3;   I;   8;eor
       2928;2019102522;    3;   I;   8;eor
       2928;2019102523;    3;   I;   8;eor
       2928;2019102600;    3;   I;   8;eor
       2928;2019102601;    3;   I;   8;eor
       2928;2019102602;    3;   I;   8;eor
       2928;2019102603;    3;   I;   8;eor
       2928;2019102604;    3;   I;   8;eor
       2928;2019102605;    3;   I;   8;eor
       2928;2019102606;    3;   I;   8;eor
       2928;2019102607;    3;   I;   8;eor
       2928;2019102608;    3;   I;   8;eor
       2928;2019102609;    3;   I;   8;eor
       2928;2019102610;    3;   I;   8;eor
       2928;2019102611;    3;   I;   8;eor
       2928;2019102612;    3;   I;   8;eor
       2928;2019102613;    3;   I;   8;eor
       2928;2019102614;    3;-999;   8;eor
       2928;2019102615;    3;-999;   8;eor
       2928;2019102616;    3;-999;   8;eor
       2928;2019102617;    3;-999;   8;eor
       2928;2019102618;    3;-999;   8;eor
       2928;2019102619;    3;-999;   8;eor
       2928;2019102620;    3;-999;   8;eor
       2928;2019102621;    3;-999;   8;eor
       2928;2019102622;    3;-999;   8;eor
       2928;2019102623;    3;-999;   8;eor
       2928;2019102700;    3;-999;   8;eor
       2928;2019102701;    3;-999;   8;eor
       2928;2019102702;    3;-999;   8;eor
       2928;2019102703;    3;-999;   8;eor
       2928;2019102704;    3;-999;   8;eor
       2928;2019102705;    3;-999;   8;eor
       2928;2019102706;    3;-999;   8;eor
       2928;2019102707;    3;-999;   8;eor
       2928;2019102708;    3;-999;   8;eor
       2928;2019102709;    3;   I;   8;eor
       2928;2019102710;    3;   I;   8;eor
       2928;2019102711;    3;   I;   7;eor
       2928;2019102712;    3;   I;   8;eor
       2928;2019102713;    3;   I;   8;eor
       2928;2019102714;    3;   I;   8;eor
       2928;2019102715;    3;   I;   8;eor
       2928;2019102716;    3;   I;   8;eor
       2928;2019102717;    3;   I;   8;eor
       2928;2019102718;    3;   I;   8;eor
       2928;2019102719;    3;   I;   8;eor
       2928;2019102720;    3;   I;   8;eor
       2928;2019102721;    3;   I;   7;eor
       2928;2019102722;    3;   I;   7;eor
       2928;2019102723;    3;   I;   0;eor
       2928;2019102800;    3;   I;   8;eor
       2928;2019102801;    3;   I;   7;eor
       2928;2019102802;    3;   I;   3;eor
       2928;2019102803;    3;   I;   2;eor
       2928;2019102804;    3;   I;   0;eor
       2928;2019102805;    3;   I;   0;eor
       2928;2019102806;    3;   I;   0;eor
       2928;2019102807;    3;   I;   0;eor
       2928;2019102808;    3;   I;   6;eor
       2928;2019102809;    3;   I;   0;eor
       2928;2019102810;    3;   I;   6;eor
       2928;2019102811;    3;   I;   6;eor
       2928;2019102812;    3;   I;   6;eor
       2928;2019102813;    3;   I;   6;eor
       2928;2019102814;    3;   I;   2;eor
       2928;2019102815;    3;   I;   0;eor
       2928;2019102816;    3;   I;   0;eor
       2928;2019102817;    3;   I;   0;eor
       2928;2019102818;    3;   I;   0;eor
       2928;2019102819;    3;   I;   0;eor
       2928;2019102820;    3;   I;   0;eor
       2928;2019102821;    3;   I;   2;eor
       2928;2019102822;    3;   I;   8;eor
       2928;2019102823;    3;   I;   8;eor
       2928;2019102900;    3;   I;   8;eor
       2928;2019102901;    3;   I;   8;eor
       2928;2019102902;    3;   I;   8;eor
       2928;2019102903;    3;   I;   8;eor
       2928;2019102904;    3;   I;   8;eor
       2928;2019102905;    3;   I;   8;eor
       2928;2019102906;    3;   I;   8;eor
       2928;2019102907;    3;   I;   8;eor
       2928;2019102908;    3;   I;   8;eor
       2928;2019102909;    3;   I;   8;eor
       2928;2019102910;    3;   I;   7;eor
       2928;2019102911;    3;   I;   0;eor
       2928;2019102912;    3;   I;   1;eor
       2928;2019102913;    3;   I;   0;eor
       2928;2019102914;    3;   I;   0;eor
       2928;2019102915;    3;   I;   3;eor
       2928;2019102916;    3;   I;   7;eor
       2928;2019102917;    3;   I;   0;eor
       2928;2019102918;    3;   I;   0;eor
       2928;2019102919;    3;   I;   0;eor
       2928;2019102920;    3;   I;   4;eor
       2928;2019102921;    3;   I;   6;eor
       2928;2019102922;    3;   I;   1;eor
       2928;2019102923;    3;   I;   8;eor
       2928;2019103000;    3;   I;   8;eor
       2928;2019103001;    3;   I;   7;eor
       2928;2019103002;    3;   I;   0;eor
       2928;2019103003;    3;   I;   0;eor
       2928;2019103004;    3;   I;   6;eor
       2928;2019103005;    3;   I;   7;eor
       2928;2019103006;    3;   I;   4;eor
       2928;2019103007;    3;   I;   8;eor
       2928;2019103008;    3;   I;   8;eor
       2928;2019103009;    3;   I;   8;eor
       2928;2019103010;    3;   I;   8;eor
       2928;2019103011;    3;   I;   8;eor
       2928;2019103012;    3;   I;   8;eor
       2928;2019103013;    3;   I;   7;eor
       2928;2019103014;    3;   I;   7;eor
       2928;2019103015;    3;   I;   1;eor
       2928;2019103016;    3;   I;   6;eor
       2928;2019103017;    3;   I;   0;eor
       2928;2019103018;    3;   I;   8;eor
       2928;2019103019;    3;   I;   8;eor
       2928;2019103020;    3;   I;   8;eor
       2928;2019103021;    3;   I;   0;eor
       2928;2019103022;    3;   I;   0;eor
       2928;2019103023;    3;   I;   7;eor
       2928;2019103100;    3;   I;   0;eor
       2928;2019103101;    3;   I;   3;eor
       2928;2019103102;    3;   I;   0;eor
       2928;2019103103;    3;   I;   3;eor
       2928;2019103104;    3;   I;   8;eor
       2928;2019103105;    3;   I;   8;eor
       2928;2019103106;    3;   I;   8;eor
       2928;2019103107;    3;   I;   8;eor
       2928;2019103108;    3;   I;   5;eor
       2928;2019103109;    3;   I;   8;eor
       2928;2019103110;    3;   I;   0;eor
       2928;2019103111;    3;   I;   8;eor
       2928;2019103112;    3;   I;   8;eor
       2928;2019103113;    3;   I;   7;eor
       2928;2019103114;    3;   I;   7;eor
       2928;2019103115;    3;   I;   8;eor
       2928;2019103116;    3;   I;   8;eor
       2928;2019103117;    3;   I;   8;eor
       2928;2019103118;    3;   I;   8;eor
       2928;2019103119;    3;   I;   8;eor
       2928;2019103120;    3;   I;   8;eor
       2928;2019103121;    3;   I;   7;eor
       2928;2019103122;    3;   I;   0;eor
       2928;2019103123;    3;   I;   0;eor
       2928;2019110100;    3;   I;   0;eor
       2928;2019110101;    3;   I;   0;eor
       2928;2019110102;    3;   I;   0;eor
       2928;2019110103;    3;   I;   0;eor
       2928;2019110104;    3;   I;   0;eor
       2928;2019110105;    3;   I;   0;eor
       2928;2019110106;    3;   I;   4;eor
       2928;2019110107;    3;   I;   4;eor
       2928;2019110108;    3;   I;   8;eor
       2928;2019110109;    3;   I;   7;eor
       2928;2019110110;    3;   I;   8;eor
       2928;2019110111;    3;   I;   8;eor
       2928;2019110112;    3;   I;   8;eor
       2928;2019110113;    3;   I;   8;eor
       2928;2019110114;    3;   I;   8;eor
       2928;2019110115;    3;   I;   8;eor
       2928;2019110116;    3;   I;   7;eor
       2928;2019110117;    3;   I;   8;eor
       2928;2019110118;    3;   I;   8;eor
       2928;2019110119;    3;   I;   8;eor
       2928;2019110120;    3;   I;   8;eor
       2928;2019110121;    3;   I;   8;eor
       2928;2019110122;    3;   I;   8;eor
       2928;2019110123;    3;   I;   8;eor
       2928;2019110200;    3;   I;   8;eor
       2928;2019110201;    3;   I;   8;eor
       2928;2019110202;    3;   I;   8;eor
       2928;2019110203;    3;   I;   8;eor
       2928;2019110204;    3;   I;   8;eor
       2928;2019110205;    3;   I;   8;eor
       2928;2019110206;    3;   I;   8;eor
       2928;2019110207;    3;   I;   7;eor
       2928;2019110208;    3;   I;   8;eor
       2928;2019110209;    3;   I;   8;eor
       2928;2019110210;    3;   I;   8;eor
       2928;2019110211;    3;   I;   8;eor
       2928;2019110212;    3;   I;   7;eor
       2928;2019110213;    3;   I;   7;eor
       2928;2019110214;    3;   I;   6;eor
       2928;2019110215;    3;   I;   7;eor
       2928;2019110216;    3;   I;   8;eor
       2928;2019110217;    3;   I;   8;eor
       2928;2019110218;    3;   I;   7;eor
       2928;2019110219;    3;   I;   8;eor
       2928;2019110220;    3;   I;   8;eor
       2928;2019110221;    3;   I;   8;eor
       2928;2019110222;    3;   I;   8;eor
       2928;2019110223;    3;   I;   8;eor
       2928;2019110300;    3;   I;   8;eor
       2928;2019110301;    3;   I;   8;eor
       2928;2019110302;    3;   I;   8;eor
       2928;2019110303;    3;   I;   8;eor
       2928;2019110304;    3;   I;   8;eor
       2928;2019110305;    3;   I;   7;eor
       2928;2019110306;    3;   I;   7;eor
       2928;2019110307;    3;   I;   7;eor
       2928;2019110308;    3;   I;   7;eor
       2928;2019110309;    3;   I;   8;eor
       2928;2019110310;    3;   I;   8;eor
       2928;2019110311;    3;   I;   8;eor
       2928;2019110312;    3;   I;   8;eor
       2928;2019110313;    3;   I;   5;eor
       2928;2019110314;    3;   I;   8;eor
       2928;2019110315;    3;   I;   8;eor
       2928;2019110316;    3;   I;   8;eor
       2928;2019110317;    3;   I;   8;eor
       2928;2019110318;    3;   I;   8;eor
       2928;2019110319;    3;   I;   8;eor
       2928;2019110320;    3;   I;   8;eor
       2928;2019110321;    3;   I;   8;eor
       2928;2019110322;    3;   I;   8;eor
       2928;2019110323;    3;   I;   8;eor
       2928;2019110400;    3;   I;   7;eor
       2928;2019110401;    3;   I;   8;eor
       2928;2019110402;    3;   I;   8;eor
       2928;2019110403;    3;   I;   7;eor
       2928;2019110404;    3;   I;   7;eor
       2928;2019110405;    3;   I;   7;eor
       2928;2019110406;    3;   I;   8;eor
       2928;2019110407;    3;   I;   8;eor
       2928;2019110408;    3;   I;   8;eor
       2928;2019110409;    3;   I;   7;eor
       2928;2019110410;    3;   I;   6;eor
       2928;2019110411;    3;   I;   2;eor
       2928;2019110412;    3;   I;   7;eor
       2928;2019110413;    3;   I;   7;eor
       2928;2019110414;    3;   I;   6;eor
       2928;2019110415;    3;   I;   8;eor
       2928;2019110416;    3;   I;   8;eor
       2928;2019110417;    3;   I;   7;eor
       2928;2019110418;    3;   I;   8;eor
       2928;2019110419;    3;   I;   8;eor
       2928;2019110420;    3;   I;   8;eor
       2928;2019110421;    3;   I;   7;eor
       2928;2019110422;    3;   I;   8;eor
       2928;2019110423;    3;   I;   8;eor
       2928;2019110500;    3;   I;   4;eor
       2928;2019110501;    3;   I;   0;eor
       2928;2019110502;    3;   I;   5;eor
       2928;2019110503;    3;   I;   8;eor
       2928;2019110504;    3;   I;   7;eor
       2928;2019110505;    3;   I;   2;eor
       2928;2019110506;    3;   I;   0;eor
       2928;2019110507;    3;   I;   8;eor
       2928;2019110508;    3;   I;   8;eor
       2928;2019110509;    3;   I;   7;eor
       2928;2019110510;    3;   I;   8;eor
       2928;2019110511;    3;   I;   8;eor
       2928;2019110512;    3;   I;   8;eor
       2928;2019110513;    3;   I;   8;eor
       2928;2019110514;    3;   I;   8;eor
       2928;2019110515;    3;   I;   7;eor
       2928;2019110516;    3;   I;   8;eor
       2928;2019110517;    3;   I;   7;eor
       2928;2019110518;    3;   I;   7;eor
       2928;2019110519;    3;   I;   2;eor
       2928;2019110520;    3;   I;   0;eor
       2928;2019110521;    3;   I;   0;eor
       2928;2019110522;    3;   I;   0;eor
       2928;2019110523;    3;   I;   7;eor
       2928;2019110600;    3;   I;   7;eor
       2928;2019110601;    3;   I;   7;eor
       2928;2019110602;    3;   I;   7;eor
       2928;2019110603;    3;   I;   2;eor
       2928;2019110604;    3;   I;   8;eor
       2928;2019110605;    3;   I;   6;eor
       2928;2019110606;    3;   I;   4;eor
       2928;2019110607;    3;   I;   7;eor
       2928;2019110608;    3;   I;   8;eor
       2928;2019110609;    3;   I;   6;eor
       2928;2019110610;    3;   I;   8;eor
       2928;2019110611;    3;   I;   8;eor
       2928;2019110612;    3;   I;   8;eor
       2928;2019110613;    3;   I;   8;eor
       2928;2019110614;    3;   I;   8;eor
       2928;2019110615;    3;   I;   8;eor
       2928;2019110616;    3;   I;   8;eor
       2928;2019110617;    3;   I;   7;eor
       2928;2019110618;    3;   I;   7;eor
       2928;2019110619;    3;   I;   5;eor
       2928;2019110620;    3;   I;   5;eor
       2928;2019110621;    3;   I;   8;eor
       2928;2019110622;    3;   I;   8;eor
       2928;2019110623;    3;   I;   8;eor
       2928;2019110700;    3;   I;   8;eor
       2928;2019110701;    3;   I;   8;eor
       2928;2019110702;    3;   I;   8;eor
       2928;2019110703;    3;   I;   8;eor
       2928;2019110704;    3;   I;   8;eor
       2928;2019110705;    3;   I;   8;eor
       2928;2019110706;    3;   I;   8;eor
       2928;2019110707;    3;   I;   8;eor
       2928;2019110708;    3;   I;   8;eor
       2928;2019110709;    3;   I;   7;eor
       2928;2019110710;    3;   I;   0;eor
       2928;2019110711;    3;   I;   0;eor
       2928;2019110712;    3;   I;   1;eor
       2928;2019110713;    3;   I;   0;eor
       2928;2019110714;    3;   I;   4;eor
       2928;2019110715;    3;   I;   7;eor
       2928;2019110716;    3;   I;   8;eor
       2928;2019110717;    3;   I;   8;eor
       2928;2019110718;    3;   I;   8;eor
       2928;2019110719;    3;   I;   7;eor
